appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
3840172_120651,3840172,120651,1158,1158,2023-02-05,Vincent Le Goff,FR1,0,0,0,0,90
3840172_126656,3840172,126656,1420,1420,2023-02-05,Faouzi Ghoulam,FR1,0,0,0,0,24
3840172_179806,3840172,179806,1420,1420,2023-02-05,Miha Blazic,FR1,1,0,0,0,90
3840172_198709,3840172,198709,1420,1420,2023-02-05,Cédric Hountondji,FR1,0,0,0,0,90
3840172_203507,3840172,203507,1420,1420,2023-02-05,Adrien Hunou,FR1,0,0,0,0,86
3840172_214532,3840172,214532,1420,1420,2023-02-05,Pierrick Capelle,FR1,0,0,0,0,19
3840172_245537,3840172,245537,1420,1420,2023-02-05,Nabil Bentaleb,FR1,0,0,0,0,90
3840172_318507,3840172,318507,1420,1420,2023-02-05,Paul Bernardoni,FR1,0,0,0,0,90
3840172_322305,3840172,322305,1158,410,2023-02-05,Jean-Victor Makengo,FR1,0,0,0,0,90
3840172_33781,3840172,33781,1158,1158,2023-02-05,Vito Mannone,FR1,0,0,0,0,90
3840172_395234,3840172,395234,1420,1420,2023-02-05,Batista Mendy,FR1,1,0,0,0,90
3840172_395685,3840172,395685,1158,1158,2023-02-05,Gédéon Kalulu,FR1,1,0,0,0,90
3840172_406008,3840172,406008,1420,180,2023-02-05,Yan Valery,FR1,0,0,0,0,90
3840172_428954,3840172,428954,1158,1158,2023-02-05,Stéphane Diarra,FR1,0,0,0,0,17
3840172_477834,3840172,477834,1420,1420,2023-02-05,Ilyes Chetti,FR1,1,0,0,0,66
3840172_490223,3840172,490223,1158,1158,2023-02-05,Ibrahima Koné,FR1,0,0,0,0,81
3840172_490417,3840172,490417,1420,1420,2023-02-05,Ibrahima Niane,FR1,0,0,0,0,71
3840172_496706,3840172,496706,1158,1158,2023-02-05,Montassar Talbi,FR1,0,0,0,0,90
3840172_555076,3840172,555076,1158,1041,2023-02-05,Romain Faivre,FR1,0,0,0,0,80
3840172_569385,3840172,569385,1158,1158,2023-02-05,Adil Aouchiche,FR1,0,0,0,0,9
3840172_569390,3840172,569390,1158,1158,2023-02-05,Julien Ponceau,FR1,0,0,0,0,61
3840172_592979,3840172,592979,1420,1420,2023-02-05,Himad Abdelli,FR1,1,0,0,0,90
3840172_633992,3840172,633992,1158,1158,2023-02-05,Enzo Le Fée,FR1,1,0,0,0,90
3840172_650104,3840172,650104,1420,1420,2023-02-05,Zinédine Ould Khaled,FR1,0,0,0,0,4
3840172_776798,3840172,776798,1420,1420,2023-02-05,Abdallah Sima,FR1,0,0,0,0,24
3840172_782476,3840172,782476,1158,1158,2023-02-05,Yoann Cathline,FR1,0,0,0,0,29
3840172_802747,3840172,802747,1158,1158,2023-02-05,Siriné Doucouré,FR1,0,0,0,0,10
3840172_807165,3840172,807165,1158,1158,2023-02-05,Bamo Meïté,FR1,0,0,0,0,90
3840172_822458,3840172,822458,1158,244,2023-02-05,Bamba Dieng,FR1,0,0,0,0,73
3840172_980576,3840172,980576,1420,1420,2023-02-05,Amine Salama,FR1,0,0,0,0,66
3840173_131978,3840173,131978,417,417,2023-02-05,Ross Barkley,FR1,0,0,0,0,17
3840173_16136,3840173,16136,417,417,2023-02-05,Dante,FR1,0,0,0,0,90
3840173_164771,3840173,164771,244,244,2023-02-05,Jordan Veretout,FR1,0,0,0,0,20
3840173_16911,3840173,16911,417,417,2023-02-05,Kasper Schmeichel,FR1,0,0,0,0,90
3840173_175639,3840173,175639,244,244,2023-02-05,Jonathan Clauss,FR1,0,0,0,1,90
3840173_181378,3840173,181378,417,273,2023-02-05,Gaëtan Laborde,FR1,0,0,1,0,82
3840173_203348,3840173,203348,244,244,2023-02-05,Chancel Mbemba,FR1,0,0,0,0,70
3840173_207877,3840173,207877,244,800,2023-02-05,Ruslan Malinovskyi,FR1,0,0,1,0,45
3840173_276896,3840173,276896,244,244,2023-02-05,Samuel Gigot,FR1,0,0,0,0,90
3840173_286415,3840173,286415,244,244,2023-02-05,Pau López,FR1,0,0,0,0,90
3840173_313094,3840173,313094,417,417,2023-02-05,Jordan Lotomba,FR1,0,0,0,0,90
3840173_332889,3840173,332889,244,244,2023-02-05,Valentin Rongier,FR1,0,0,0,0,70
3840173_341647,3840173,341647,244,244,2023-02-05,Cengiz Ünder,FR1,0,0,0,0,90
3840173_370791,3840173,370791,417,417,2023-02-05,Pablo Rosario,FR1,0,0,0,0,17
3840173_37647,3840173,37647,244,244,2023-02-05,Dimitri Payet,FR1,0,0,0,0,45
3840173_40433,3840173,40433,244,244,2023-02-05,Alexis Sánchez,FR1,0,0,0,1,45
3840173_463618,3840173,463618,417,417,2023-02-05,Khéphren Thuram,FR1,0,0,0,0,90
3840173_465830,3840173,465830,244,244,2023-02-05,Mattéo Guendouzi,FR1,0,0,0,0,82
3840173_50057,3840173,50057,417,417,2023-02-05,Aaron Ramsey,FR1,0,0,0,0,66
3840173_532775,3840173,532775,417,417,2023-02-05,Melvin Bard,FR1,0,0,0,0,90
3840173_535955,3840173,535955,244,244,2023-02-05,Nuno Tavares,FR1,0,0,0,0,90
3840173_538874,3840173,538874,417,417,2023-02-05,Terem Moffi,FR1,0,0,0,0,73
3840173_543051,3840173,543051,417,417,2023-02-05,Billal Brahimi,FR1,0,0,1,0,24
3840173_560593,3840173,560593,417,417,2023-02-05,Hicham Boudaoui,FR1,0,0,0,0,24
3840173_569389,3840173,569389,417,162,2023-02-05,Sofiane Diop,FR1,0,0,1,0,66
3840173_575998,3840173,575998,244,244,2023-02-05,Leonardo Balerdi,FR1,0,0,0,0,90
3840173_586853,3840173,586853,244,244,2023-02-05,Vitinha,FR1,0,0,0,0,45
3840173_593482,3840173,593482,244,1420,2023-02-05,Azzedine Ounahi,FR1,0,0,0,0,8
3840173_605184,3840173,605184,417,417,2023-02-05,Jean-Clair Todibo,FR1,0,0,0,0,90
3840173_674612,3840173,674612,417,6890,2023-02-05,Youssouf Ndayishimiye,FR1,1,0,0,0,73
3840173_891998,3840173,891998,417,417,2023-02-05,Antoine Mendy,FR1,0,0,0,0,8
3840173_94005,3840173,94005,244,244,2023-02-05,Sead Kolasinac,FR1,0,0,0,0,20
3840175_103565,3840175,103565,969,969,2023-02-05,Wahbi Khazri,FR1,0,0,0,0,90
3840175_118284,3840175,118284,969,969,2023-02-05,Jordan Ferri,FR1,0,0,0,0,66
3840175_125783,3840175,125783,667,667,2023-02-05,Sanjin Prcic,FR1,0,0,0,0,90
3840175_127181,3840175,127181,969,714,2023-02-05,Benjamin Lecomte,FR1,0,0,0,0,90
3840175_127202,3840175,127202,667,667,2023-02-05,Matz Sels,FR1,1,0,0,0,90
3840175_174094,3840175,174094,667,405,2023-02-05,Morgan Sanson,FR1,0,0,0,1,65
3840175_178313,3840175,178313,667,667,2023-02-05,Jean-Eudes Aholou,FR1,0,1,0,0,33
3840175_206717,3840175,206717,667,667,2023-02-05,Eduard Sobol,FR1,0,0,0,0,25
3840175_211637,3840175,211637,969,969,2023-02-05,Kiki Kouyaté,FR1,0,0,0,0,90
3840175_220878,3840175,220878,969,969,2023-02-05,Issiaga Sylla,FR1,0,0,0,0,90
3840175_250844,3840175,250844,667,667,2023-02-05,Alexander Djiku,FR1,0,0,0,0,90
3840175_314940,3840175,314940,667,667,2023-02-05,Dimitri Liénard,FR1,1,0,0,0,90
3840175_324811,3840175,324811,969,969,2023-02-05,Arnaud Nordin,FR1,0,0,0,0,26
3840175_340328,3840175,340328,969,969,2023-02-05,Stephy Mavididi,FR1,0,0,0,0,56
3840175_344888,3840175,344888,667,667,2023-02-05,Habib Diallo,FR1,1,0,2,0,80
3840175_354352,3840175,354352,667,667,2023-02-05,Frédéric Guilbert,FR1,0,0,0,0,45
3840175_357072,3840175,357072,969,969,2023-02-05,Faitout Maouassa,FR1,0,0,0,0,45
3840175_364857,3840175,364857,969,969,2023-02-05,Falaye Sacko,FR1,0,0,0,0,10
3840175_372712,3840175,372712,667,667,2023-02-05,Ibrahima Sissoko,FR1,0,0,0,0,59
3840175_427161,3840175,427161,667,667,2023-02-05,Lebo Mothiba,FR1,0,0,0,0,10
3840175_460629,3840175,460629,667,667,2023-02-05,Colin Dagba,FR1,0,0,0,0,45
3840175_60540,3840175,60540,969,969,2023-02-05,Valère Germain,FR1,0,0,0,0,34
3840175_60558,3840175,60558,667,667,2023-02-05,Maxime Le Marchand,FR1,0,0,0,0,90
3840175_624037,3840175,624037,969,969,2023-02-05,Joris Chotard,FR1,0,0,0,0,90
3840175_650350,3840175,650350,969,969,2023-02-05,Léo Leroy,FR1,0,0,0,0,24
3840175_659542,3840175,659542,969,969,2023-02-05,Elye Wahi,FR1,0,0,0,0,64
3840175_782630,3840175,782630,969,969,2023-02-05,Khalil Fayad,FR1,1,0,0,0,45
3840175_786436,3840175,786436,667,667,2023-02-05,Ismaël Doukouré,FR1,0,0,0,0,90
3840175_842338,3840175,842338,969,969,2023-02-05,Enzo Tchato,FR1,0,0,0,0,80
3840175_842341,3840175,842341,969,969,2023-02-05,Maxime Estève,FR1,0,0,0,0,90
3840175_876631,3840175,876631,667,667,2023-02-05,Habib Diarra,FR1,0,0,0,0,31
3840176_124884,3840176,124884,3911,3911,2023-02-05,Marco Bizot,FR1,1,0,0,0,90
3840176_126557,3840176,126557,826,826,2023-02-05,Jonathan Gradit,FR1,0,0,1,0,90
3840176_138055,3840176,138055,3911,3911,2023-02-05,Haris Belkebla,FR1,0,0,0,0,90
3840176_170544,3840176,170544,3911,3911,2023-02-05,Christophe Hérelle,FR1,1,0,0,0,90
3840176_174196,3840176,174196,3911,3911,2023-02-05,Kenny Lala,FR1,0,0,0,0,90
3840176_182893,3840176,182893,826,826,2023-02-05,Seko Fofana,FR1,1,0,0,0,90
3840176_191056,3840176,191056,826,826,2023-02-05,Brice Samba,FR1,0,0,0,0,90
3840176_215977,3840176,215977,826,667,2023-02-05,Adrien Thomasson,FR1,0,0,0,0,45
3840176_229006,3840176,229006,3911,3911,2023-02-05,Franck Honorat,FR1,0,0,0,0,45
3840176_238639,3840176,238639,3911,3911,2023-02-05,Steve Mounié,FR1,0,0,0,0,89
3840176_239743,3840176,239743,826,826,2023-02-05,Przemyslaw Frankowski,FR1,0,0,0,0,32
3840176_250013,3840176,250013,826,39,2023-02-05,Angelo Fulgini,FR1,0,0,0,0,18
3840176_263236,3840176,263236,826,826,2023-02-05,Kevin Danso,FR1,0,0,0,0,90
3840176_281319,3840176,281319,3911,3911,2023-02-05,Alberth Elis,FR1,0,0,0,0,45
3840176_324795,3840176,324795,3911,3911,2023-02-05,Mahdi Camara,FR1,1,0,0,0,89
3840176_332560,3840176,332560,826,826,2023-02-05,Deiver Machado,FR1,0,0,0,0,58
3840176_353399,3840176,353399,3911,3911,2023-02-05,Romain Del Castillo,FR1,0,0,0,0,1
3840176_354726,3840176,354726,826,826,2023-02-05,Florian Sotoca,FR1,0,0,0,0,90
3840176_368887,3840176,368887,826,826,2023-02-05,Loïs Openda,FR1,0,0,0,0,72
3840176_377393,3840176,377393,3911,3911,2023-02-05,Pierre Lees-Melou,FR1,1,0,0,1,90
3840176_474662,3840176,474662,3911,3911,2023-02-05,Hugo Magnetti,FR1,0,0,0,0,17
3840176_474800,3840176,474800,826,826,2023-02-05,Facundo Medina,FR1,1,0,0,0,72
3840176_485960,3840176,485960,3911,3911,2023-02-05,Lilian Brassier,FR1,0,0,0,0,90
3840176_566823,3840176,566823,3911,3911,2023-02-05,Achraf Dari,FR1,0,0,0,0,90
3840176_659518,3840176,659518,3911,162,2023-02-05,Félix Lemaréchal,FR1,0,0,0,0,1
3840176_688707,3840176,688707,826,826,2023-02-05,Salis Abdul Samed,FR1,0,0,0,0,90
3840176_719442,3840176,719442,826,826,2023-02-05,David Costa,FR1,0,0,0,0,45
3840176_737781,3840176,737781,3911,3911,2023-02-05,Jérémy Le Douaron,FR1,0,0,1,0,73
3840176_770895,3840176,770895,826,826,2023-02-05,Ismaël Boura,FR1,0,0,0,0,13
3840176_794349,3840176,794349,826,826,2023-02-05,Julien Le Cardinal,FR1,0,0,0,0,77
3840176_917778,3840176,917778,826,826,2023-02-05,Rémy Labeau Lascary,FR1,0,0,0,0,18
3844937_124555,3844937,124555,430,430,2023-02-05,Cristiano Biraghi,IT1,0,0,0,0,90
3844937_223974,3844937,223974,1025,1025,2023-02-05,Stefan Posch,IT1,0,0,1,0,90
3844937_237658,3844937,237658,1025,1025,2023-02-05,Michel Aebischer,IT1,0,0,0,0,7
3844937_257462,3844937,257462,430,430,2023-02-05,Luka Jovic,IT1,0,0,0,0,90
3844937_272261,3844937,272261,430,430,2023-02-05,Antonin Barak,IT1,0,0,0,0,61
3844937_287579,3844937,287579,430,430,2023-02-05,Sofyan Amrabat,IT1,0,0,0,0,90
3844937_293169,3844937,293169,430,430,2023-02-05,Josip Brekalo,IT1,0,0,0,0,18
3844937_308279,3844937,308279,430,430,2023-02-05,Rolando Mandragora,IT1,1,0,0,0,29
3844937_311178,3844937,311178,1025,1025,2023-02-05,Georgios Kyriakopoulos,IT1,0,0,0,0,7
3844937_316934,3844937,316934,1025,1025,2023-02-05,Nikola Moro,IT1,0,0,0,0,19
3844937_347900,3844937,347900,1025,1025,2023-02-05,Jerdy Schouten,IT1,1,0,0,0,71
3844937_368482,3844937,368482,1025,1025,2023-02-05,Riccardo Orsolini,IT1,1,0,1,1,83
3844937_373373,3844937,373373,430,430,2023-02-05,Lucas Martínez Quarta,IT1,0,0,0,0,45
3844937_380350,3844937,380350,430,430,2023-02-05,Igor,IT1,1,0,0,0,45
3844937_390638,3844937,390638,430,430,2023-02-05,Arthur Cabral,IT1,0,0,0,0,29
3844937_401529,3844937,401529,430,430,2023-02-05,Dodô,IT1,0,0,0,0,84
3844937_404260,3844937,404260,430,430,2023-02-05,Aleksa Terzic,IT1,0,0,0,0,6
3844937_413507,3844937,413507,430,430,2023-02-05,Nikola Milenkovic,IT1,0,0,0,0,90
3844937_413565,3844937,413565,1025,1025,2023-02-05,Jhon Lucumí,IT1,1,0,0,0,90
3844937_428563,3844937,428563,1025,1025,2023-02-05,Lewis Ferguson,IT1,0,0,0,0,83
3844937_435648,3844937,435648,1025,1025,2023-02-05,Joshua Zirkzee,IT1,0,0,0,0,90
3844937_459658,3844937,459658,1025,1025,2023-02-05,Andrea Cambiaso,IT1,0,0,0,0,90
3844937_486031,3844937,486031,430,430,2023-02-05,Nicolás González,IT1,0,0,0,1,90
3844937_486624,3844937,486624,1025,1025,2023-02-05,Musa Barrow,IT1,0,0,0,0,19
3844937_497291,3844937,497291,1025,1025,2023-02-05,Nicolás Domínguez,IT1,1,0,0,0,90
3844937_57280,3844937,57280,430,430,2023-02-05,Giacomo Bonaventura,IT1,0,0,0,0,61
3844937_63186,3844937,63186,1025,1025,2023-02-05,Roberto Soriano,IT1,0,0,0,0,71
3844937_657742,3844937,657742,1025,1025,2023-02-05,Joaquín Sosa,IT1,0,0,0,0,90
3844937_80894,3844937,80894,1025,1025,2023-02-05,Lukasz Skorupski,IT1,0,0,0,0,90
3844937_88909,3844937,88909,430,430,2023-02-05,Riccardo Saponara,IT1,0,0,1,0,72
3844937_96254,3844937,96254,430,430,2023-02-05,Pietro Terracciano,IT1,0,0,0,0,90
3844939_126414,3844939,126414,46,46,2023-02-05,Hakan Calhanoglu,IT1,0,0,0,1,89
3844939_131075,3844939,131075,46,46,2023-02-05,Francesco Acerbi,IT1,1,0,0,0,90
3844939_148368,3844939,148368,5,5,2023-02-05,Divock Origi,IT1,0,0,0,0,54
3844939_156617,3844939,156617,46,46,2023-02-05,Marcelo Brozovic,IT1,0,0,0,0,18
3844939_187587,3844939,187587,5,5,2023-02-05,Ante Rebic,IT1,1,0,0,0,4
3844939_197471,3844939,197471,46,46,2023-02-05,Roberto Gagliardini,IT1,0,0,0,0,1
3844939_198116,3844939,198116,46,46,2023-02-05,Federico Dimarco,IT1,0,0,0,0,70
3844939_204069,3844939,204069,46,46,2023-02-05,Milan Skriniar,IT1,0,0,0,0,90
3844939_234509,3844939,234509,46,46,2023-02-05,André Onana,IT1,0,0,0,0,90
3844939_255942,3844939,255942,46,46,2023-02-05,Nicolò Barella,IT1,0,0,0,0,90
3844939_259953,3844939,259953,5,5,2023-02-05,Rade Krunic,IT1,0,0,0,0,90
3844939_262523,3844939,262523,5,5,2023-02-05,Davide Calabria,IT1,0,0,0,0,54
3844939_273132,3844939,273132,46,46,2023-02-05,Robin Gosens,IT1,0,0,0,0,20
3844939_28396,3844939,28396,46,46,2023-02-05,Edin Dzeko,IT1,0,0,0,0,70
3844939_314678,3844939,314678,5,5,2023-02-05,Brahim Díaz,IT1,0,0,0,0,45
3844939_315853,3844939,315853,46,46,2023-02-05,Alessandro Bastoni,IT1,0,0,0,0,90
3844939_323167,3844939,323167,5,5,2023-02-05,Matteo Gabbia,IT1,1,0,0,0,71
3844939_339808,3844939,339808,5,5,2023-02-05,Theo Hernández,IT1,0,0,0,0,90
3844939_357164,3844939,357164,5,5,2023-02-05,Rafael Leão,IT1,1,0,0,0,36
3844939_381950,3844939,381950,5,5,2023-02-05,Alexis Saelemaekers,IT1,0,0,0,0,36
3844939_397033,3844939,397033,5,5,2023-02-05,Sandro Tonali,IT1,0,0,0,0,90
3844939_406625,3844939,406625,46,46,2023-02-05,Lautaro Martínez,IT1,0,0,1,0,90
3844939_449151,3844939,449151,5,5,2023-02-05,Junior Messias,IT1,0,0,0,0,45
3844939_48859,3844939,48859,5,5,2023-02-05,Simon Kjaer,IT1,0,0,0,0,86
3844939_521964,3844939,521964,5,5,2023-02-05,Malick Thiaw,IT1,0,0,0,0,19
3844939_543771,3844939,543771,46,46,2023-02-05,Kristjan Asllani,IT1,0,0,0,0,1
3844939_54906,3844939,54906,46,46,2023-02-05,Matteo Darmian,IT1,0,0,0,0,90
3844939_55282,3844939,55282,5,5,2023-02-05,Ciprian Tatarusanu,IT1,0,0,0,0,90
3844939_55735,3844939,55735,46,46,2023-02-05,Henrikh Mkhitaryan,IT1,1,0,0,0,72
3844939_585949,3844939,585949,5,5,2023-02-05,Pierre Kalulu,IT1,1,0,0,0,90
3844939_82442,3844939,82442,5,5,2023-02-05,Olivier Giroud,IT1,1,0,0,0,90
3844939_96341,3844939,96341,46,46,2023-02-05,Romelu Lukaku,IT1,0,0,0,0,20
3844944_131731,3844944,131731,3522,3522,2023-02-05,Mehdi Bourabia,IT1,0,0,0,0,90
3844944_165895,3844944,165895,6195,6195,2023-02-05,Matteo Politano,IT1,0,0,0,0,45
3844944_169880,3844944,169880,6195,6195,2023-02-05,Giovanni Di Lorenzo,IT1,0,0,0,0,90
3844944_181136,3844944,181136,6195,6195,2023-02-05,Piotr Zielinski,IT1,1,0,0,0,62
3844944_192735,3844944,192735,6195,6195,2023-02-05,Stanislav Lobotka,IT1,0,0,0,0,90
3844944_197470,3844944,197470,3522,3522,2023-02-05,Mattia Caldara,IT1,1,0,0,0,76
3844944_208166,3844944,208166,3522,3522,2023-02-05,Bartlomiej Dragowski,IT1,0,0,0,0,90
3844944_240414,3844944,240414,6195,6195,2023-02-05,Alex Meret,IT1,0,0,0,0,90
3844944_256361,3844944,256361,3522,3522,2023-02-05,Daniele Verde,IT1,0,0,0,0,77
3844944_257732,3844944,257732,6195,6195,2023-02-05,Amir Rrahmani,IT1,0,0,0,0,90
3844944_268178,3844944,268178,3522,3522,2023-02-05,Arkadiusz Reca,IT1,1,0,0,0,90
3844944_282388,3844944,282388,6195,6195,2023-02-05,Giovanni Simeone,IT1,0,0,0,0,8
3844944_292772,3844944,292772,3522,3522,2023-02-05,Dimitrios Nikolaou,IT1,0,0,0,0,90
3844944_316889,3844944,316889,6195,6195,2023-02-05,Hirving Lozano,IT1,1,0,0,0,45
3844944_344072,3844944,344072,3522,3522,2023-02-05,Kelvin Amian,IT1,0,0,0,0,90
3844944_354361,3844944,354361,6195,6195,2023-02-05,Frank Anguissa,IT1,0,0,0,0,90
3844944_358166,3844944,358166,3522,3522,2023-02-05,Eldor Shomurodov,IT1,0,0,0,0,77
3844944_376514,3844944,376514,6195,6195,2023-02-05,Mathías Olivera,IT1,0,0,0,0,16
3844944_386967,3844944,386967,3522,3522,2023-02-05,Przemyslaw Wisniewski,IT1,0,0,0,0,4
3844944_390160,3844944,390160,3522,3522,2023-02-05,Salvatore Esposito,IT1,0,0,0,0,86
3844944_392771,3844944,392771,3522,3522,2023-02-05,Ethan Ampadu,IT1,1,0,0,0,90
3844944_400489,3844944,400489,6195,6195,2023-02-05,Eljif Elmas,IT1,0,0,0,0,28
3844944_401923,3844944,401923,6195,6195,2023-02-05,Victor Osimhen,IT1,0,0,2,0,82
3844944_450936,3844944,450936,6195,6195,2023-02-05,Tanguy Ndombélé,IT1,0,0,0,0,16
3844944_502670,3844944,502670,6195,6195,2023-02-05,Khvicha Kvaratskhelia,IT1,0,0,1,1,74
3844944_503482,3844944,503482,6195,6195,2023-02-05,Min-jae Kim,IT1,0,0,0,0,90
3844944_539134,3844944,539134,3522,3522,2023-02-05,Daniel Maldini,IT1,0,0,0,0,13
3844944_587458,3844944,587458,3522,3522,2023-02-05,Kevin Agudelo,IT1,0,0,0,0,90
3844944_594505,3844944,594505,3522,3522,2023-02-05,Raimonds Krollis,IT1,0,0,0,0,13
3844944_795431,3844944,795431,3522,3522,2023-02-05,Tio Cipot,IT1,0,0,0,0,14
3844944_87884,3844944,87884,6195,6195,2023-02-05,Mário Rui,IT1,0,0,0,0,74
3844945_183031,3844945,183031,416,416,2023-02-05,Koffi Djidji,IT1,0,0,0,0,90
3844945_184892,3844945,184892,410,410,2023-02-05,Florian Thauvin,IT1,0,0,0,0,18
3844945_225873,3844945,225873,416,416,2023-02-05,Karol Linetty,IT1,0,0,0,0,76
3844945_234523,3844945,234523,416,416,2023-02-05,Antonio Sanabria,IT1,0,0,0,0,87
3844945_236490,3844945,236490,416,416,2023-02-05,Ola Aina,IT1,1,0,0,1,90
3844945_255450,3844945,255450,416,416,2023-02-05,Aleksey Miranchuk,IT1,0,0,0,0,87
3844945_257474,3844945,257474,416,416,2023-02-05,Vanja Milinković-Savić,IT1,0,0,0,0,90
3844945_268429,3844945,268429,410,410,2023-02-05,Sandi Lovric,IT1,1,0,0,0,30
3844945_272812,3844945,272812,410,410,2023-02-05,Kingsley Ehizibue,IT1,0,0,0,0,72
3844945_293200,3844945,293200,416,416,2023-02-05,Nikola Vlasic,IT1,0,0,0,0,35
3844945_295331,3844945,295331,410,410,2023-02-05,Isaac Success,IT1,0,0,0,0,90
3844945_323954,3844945,323954,410,410,2023-02-05,Walace,IT1,0,0,0,0,90
3844945_324804,3844945,324804,416,416,2023-02-05,Yann Karamoh,IT1,0,0,1,0,55
3844945_336125,3844945,336125,416,416,2023-02-05,Mërgim Vojvoda,IT1,0,0,0,0,90
3844945_342877,3844945,342877,410,410,2023-02-05,Enzo Ebosse,IT1,0,0,0,0,5
3844945_371851,3844945,371851,410,410,2023-02-05,Jaka Bijol,IT1,0,0,0,0,85
3844945_386446,3844945,386446,416,416,2023-02-05,Alessandro Buongiorno,IT1,0,0,0,0,90
3844945_410158,3844945,410158,410,410,2023-02-05,Rodrigo Becão,IT1,1,0,0,0,90
3844945_418543,3844945,418543,416,416,2023-02-05,Perr Schuurs,IT1,0,0,0,0,90
3844945_434676,3844945,434676,416,1038,2023-02-05,Ronaldo Vieira,IT1,0,0,0,0,14
3844945_467992,3844945,467992,416,416,2023-02-05,Samuele Ricci,IT1,0,0,0,0,90
3844945_491693,3844945,491693,410,410,2023-02-05,Nehuén Pérez,IT1,0,0,0,0,85
3844945_528833,3844945,528833,410,410,2023-02-05,Lazar Samardžić,IT1,0,0,0,0,72
3844945_53536,3844945,53536,410,410,2023-02-05,Tolgay Arslan,IT1,0,0,0,0,60
3844945_551752,3844945,551752,416,416,2023-02-05,Demba Seck,IT1,0,0,0,0,3
3844945_556385,3844945,556385,410,410,2023-02-05,Destiny Udogie,IT1,0,0,0,0,90
3844945_564305,3844945,564305,416,416,2023-02-05,Michel Adopo,IT1,0,0,0,0,3
3844945_586756,3844945,586756,410,410,2023-02-05,Festy Ebosele,IT1,0,0,0,0,18
3844945_595809,3844945,595809,410,410,2023-02-05,Beto,IT1,0,0,0,0,90
3844945_85528,3844945,85528,410,410,2023-02-05,Marco Silvestri,IT1,0,0,0,0,90
3844945_876400,3844945,876400,410,410,2023-02-05,Simone Pafundi,IT1,0,0,0,0,5
3851101_189744,3851101,189744,157,1158,2023-02-05,Paul Nardi,BE1,0,0,0,0,90
3851101_422355,3851101,422355,157,24,2023-02-05,Jens Petter Hauge,BE1,0,0,0,0,11
3851102_363223,3851102,363223,2282,2239,2023-02-05,Jack Hendry,BE1,0,0,0,0,90
3851105_385817,3851105,385817,3508,667,2023-02-05,Karol Fila,BE1,1,0,0,0,71
3852696_229604,3852696,229604,610,1050,2023-02-05,Gerónimo Rulli,NL1,0,0,0,0,90
3852697_102226,3852697,102226,383,16,2023-02-05,Thorgan Hazard,NL1,0,0,1,0,28
3852697_52119,3852697,52119,383,141,2023-02-05,Patrick van Aanholt,NL1,0,0,0,0,58
3852699_372240,3852699,372240,202,1148,2023-02-05,Mads Bech Sörensen,NL1,0,0,0,0,90
3852699_579294,3852699,579294,202,3522,2023-02-05,Aimar Sher,NL1,0,0,0,0,9
3852699_627207,3852699,627207,202,167,2023-02-05,Ricardo Pepi,NL1,0,0,0,0,90
3860379_149716,3860379,149716,11282,11282,2023-02-05,Ivan Cavaleiro,TR1,0,0,1,0,82
3860379_181410,3860379,181410,11282,11282,2023-02-05,Jure Balkovec,TR1,0,0,0,0,90
3860379_184816,3860379,184816,11282,11282,2023-02-05,Ahmed Hassan,TR1,0,0,0,0,90
3860379_189604,3860379,189604,924,924,2023-02-05,Sidrit Guri,TR1,0,0,0,0,12
3860379_192897,3860379,192897,924,924,2023-02-05,Adi Mehremic,TR1,0,0,0,0,6
3860379_205657,3860379,205657,11282,11282,2023-02-05,Rúnar Alex Rúnarsson,TR1,0,0,0,0,90
3860379_221133,3860379,221133,924,924,2023-02-05,Ali Yasar,TR1,0,0,0,0,7
3860379_232895,3860379,232895,11282,11282,2023-02-05,Zinedine Ferhat,TR1,0,0,0,0,68
3860379_242040,3860379,242040,924,924,2023-02-05,Florian Loshaj,TR1,0,0,0,1,47
3860379_272631,3860379,272631,11282,11282,2023-02-05,Arnaud Lusamba,TR1,0,0,0,0,90
3860379_289228,3860379,289228,924,924,2023-02-05,Eduart Rroca,TR1,1,0,0,1,90
3860379_319674,3860379,319674,924,924,2023-02-05,Duhan Aksu,TR1,0,0,0,0,83
3860379_325200,3860379,325200,924,924,2023-02-05,Jason Lokilo,TR1,0,0,0,0,78
3860379_380913,3860379,380913,924,924,2023-02-05,Demeaco Duhaney,TR1,0,0,0,0,90
3860379_381689,3860379,381689,924,924,2023-02-05,Mehmet Yesil,TR1,0,0,0,0,90
3860379_391278,3860379,391278,924,924,2023-02-05,Muammer Sarikaya,TR1,0,0,0,0,84
3860379_422203,3860379,422203,11282,11282,2023-02-05,Umut Günes,TR1,0,0,0,0,22
3860379_430579,3860379,430579,11282,11282,2023-02-05,Idrissa Doumbia,TR1,0,0,0,0,68
3860379_443363,3860379,443363,924,924,2023-02-05,Okan Erdogan,TR1,0,0,0,0,90
3860379_50655,3860379,50655,11282,11282,2023-02-05,Efecan Karaca,TR1,0,0,0,1,82
3860379_538566,3860379,538566,924,924,2023-02-05,Valon Ethemi,TR1,0,0,1,0,90
3860379_544472,3860379,544472,924,924,2023-02-05,Emir Kaan Gültekin,TR1,0,0,1,0,78
3860379_548270,3860379,548270,11282,11282,2023-02-05,Furkan Bayir,TR1,0,0,0,0,90
