game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_name,away_club_name,aggregate,competition_type
3845014,IT1,2022,28. Matchday,2023-04-03,6574,416,1,1,12.0,10.0,Alessio Dionisi,Ivan Juric,Mapei Stadium - Città del Tricolore,12896.0,Ivano Pezzuto,https://www.transfermarkt.co.uk/us-sassuolo_torino-fc/index/spielbericht/3845014,US Sassuolo,Torino FC,1:1,domestic_league
3860243,TR1,2022,5. Matchday,2022-09-04,7775,3840,1,1,17.0,8.0,Serkan Özbalta,Vincenzo Montella,Yeni Hatay Stadyumu,8969.0,Burak Seker,https://www.transfermarkt.co.uk/hatayspor_adana-demirspor/index/spielbericht/3860243,Hatayspor,Adana Demirspor,1:1,domestic_league
3860261,TR1,2022,9. Matchday,2022-10-09,7775,11282,1,0,15.0,11.0,Volkan Demirel,Francesco Farioli,Yeni Hatay Stadyumu,7373.0,Abdulkadir Bitigen,https://www.transfermarkt.co.uk/hatayspor_alanyaspor/index/spielbericht/3860261,Hatayspor,Alanyaspor,1:0,domestic_league
3860451,TR1,2022,34. Matchday,2023-05-17,868,589,1,1,14.0,13.0,Gökhan Geylani,Nuri Sahin,Eryaman Stadyumu,12141.0,Ümit Öztürk,https://www.transfermarkt.co.uk/mke-ankaragucu_antalyaspor/index/spielbericht/3860451,MKE Ankaragücü,Antalyaspor,1:1,domestic_league
3886411,ES1,2022,13. Matchday,2022-11-06,681,1049,1,1,6.0,11.0,Imanol Alguacil,Gennaro Gattuso,Reale Arena,32773.0,José Luis Munuera Montero,https://www.transfermarkt.co.uk/real-sociedad_valencia-cf/index/spielbericht/3886411,Real Sociedad,Valencia CF,1:1,domestic_league
3886447,ES1,2022,14. Matchday,2022-11-08,1531,12321,1,2,20.0,13.0,Sergio Mantecón,Míchel,Manuel Martínez Valero,17339.0,Pablo González Fuertes,https://www.transfermarkt.co.uk/elche-cf_girona-fc/index/spielbericht/3886447,Elche CF,Girona FC,1:2,domestic_league
3886503,ES1,2022,18. Matchday,2023-01-22,1531,331,1,1,20.0,7.0,Pablo Machín,Jagoba Arrasate,Manuel Martínez Valero,17589.0,Alejandro Muñiz Ruiz,https://www.transfermarkt.co.uk/elche-cf_ca-osasuna/index/spielbericht/3886503,Elche CF,CA Osasuna,1:1,domestic_league
3886577,ES1,2022,24. Matchday,2023-03-03,681,2687,0,0,4.0,15.0,Imanol Alguacil,Sergio,Reale Arena,28733.0,Mateu Lahoz,https://www.transfermarkt.co.uk/real-sociedad_cadiz-cf/index/spielbericht/3886577,Real Sociedad,Cádiz CF,0:0,domestic_league
3886627,ES1,2022,29. Matchday,2023-04-14,367,331,2,1,8.0,10.0,Andoni Iraola,Jagoba Arrasate,Campo de Fútbol de Vallecas,12726.0,José Luis Munuera Montero,https://www.transfermarkt.co.uk/rayo-vallecano_ca-osasuna/index/spielbericht/3886627,Rayo Vallecano,CA Osasuna,2:1,domestic_league
3912586,EL,2022,Group E,2022-11-03,681,985,0,1,,,Imanol Alguacil,Erik ten Hag,Reale Arena,36744.0,Georgi Kabakov,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3912586,Real Sociedad,Manchester United,0:1,international_cup
3837827,GB1,2022,2. Matchday,2022-08-13,281,989,4,0,1.0,11.0,Pep Guardiola,Scott Parker,Etihad Stadium,53453.0,David Coote,https://www.transfermarkt.co.uk/manchester-city_afc-bournemouth/index/spielbericht/3837827,Manchester City,AFC Bournemouth,4:0,domestic_league
3837831,GB1,2022,2. Matchday,2022-08-13,1148,985,4,0,3.0,20.0,Thomas Frank,Erik ten Hag,Brentford Community Stadium,17250.0,Stuart Attwell,https://www.transfermarkt.co.uk/brentford-fc_manchester-united/index/spielbericht/3837831,Brentford FC,Manchester United,4:0,domestic_league
3837833,GB1,2022,2. Matchday,2022-08-13,11,1003,4,2,2.0,15.0,Mikel Arteta,Brendan Rodgers,Emirates Stadium,60033.0,Darren England,https://www.transfermarkt.co.uk/arsenal-fc_leicester-city/index/spielbericht/3837833,Arsenal FC,Leicester City,4:2,domestic_league
3837862,GB1,2022,5. Matchday,2022-08-31,31,762,2,1,6.0,12.0,Jürgen Klopp,Eddie Howe,Anfield,53316.0,Andre Marriner,https://www.transfermarkt.co.uk/liverpool-fc_newcastle-united/index/spielbericht/3837862,Liverpool FC,Newcastle United,2:1,domestic_league
3837997,GB1,2022,7. Matchday,2023-04-05,379,762,1,5,18.0,10.0,David Moyes,Eddie Howe,London Stadium,62470.0,Craig Pawson,https://www.transfermarkt.co.uk/west-ham-united_newcastle-united/index/spielbericht/3837997,West Ham United,Newcastle United,1:5,domestic_league
3838058,GB1,2022,12. Matchday,2022-10-19,31,379,1,0,8.0,15.0,Jürgen Klopp,David Moyes,Anfield,53346.0,Stuart Attwell,https://www.transfermarkt.co.uk/liverpool-fc_west-ham-united/index/spielbericht/3838058,Liverpool FC,West Ham United,1:0,domestic_league
3838205,GB1,2022,14. Matchday,2022-10-30,11,703,5,0,2.0,20.0,Mikel Arteta,Steve Cooper,Emirates Stadium,60263.0,Simon Hooper,https://www.transfermarkt.co.uk/arsenal-fc_nottingham-forest/index/spielbericht/3838205,Arsenal FC,Nottingham Forest,5:0,domestic_league
3838236,GB1,2022,16. Matchday,2022-11-12,989,29,3,0,15.0,17.0,Gary O'Neil,Frank Lampard,Vitality Stadium,10382.0,Craig Pawson,https://www.transfermarkt.co.uk/afc-bournemouth_everton-fc/index/spielbericht/3838236,AFC Bournemouth,Everton FC,3:0,domestic_league
3838241,GB1,2022,16. Matchday,2022-11-12,762,631,1,0,3.0,10.0,Eddie Howe,Graham Potter,St James' Park,52264.0,Robert Jones,https://www.transfermarkt.co.uk/newcastle-united_chelsea-fc/index/spielbericht/3838241,Newcastle United,Chelsea FC,1:0,domestic_league
3838265,GB1,2022,18. Matchday,2022-12-30,31,1003,2,1,5.0,14.0,Jürgen Klopp,Brendan Rodgers,Anfield,53343.0,Craig Pawson,https://www.transfermarkt.co.uk/liverpool-fc_leicester-city/index/spielbericht/3838265,Liverpool FC,Leicester City,2:1,domestic_league
3838272,GB1,2022,19. Matchday,2023-01-03,11,762,0,0,1.0,3.0,Mikel Arteta,Eddie Howe,Emirates Stadium,60319.0,Andrew Madley,https://www.transfermarkt.co.uk/arsenal-fc_newcastle-united/index/spielbericht/3838272,Arsenal FC,Newcastle United,0:0,domestic_league
3838597,GB1,2022,38. Matchday,2023-05-28,873,703,1,1,11.0,16.0,Roy Hodgson,Steve Cooper,Selhurst Park,25198.0,Thomas Bramall,https://www.transfermarkt.co.uk/crystal-palace_nottingham-forest/index/spielbericht/3838597,Crystal Palace,Nottingham Forest,1:1,domestic_league
3838607,GB1,2022,37. Matchday,2023-05-21,281,631,1,0,1.0,12.0,Pep Guardiola,Frank Lampard,Etihad Stadium,53490.0,Michael Oliver,https://www.transfermarkt.co.uk/manchester-city_chelsea-fc/index/spielbericht/3838607,Manchester City,Chelsea FC,1:0,domestic_league
3838611,GB1,2022,37. Matchday,2023-05-21,379,399,3,1,14.0,19.0,David Moyes,Sam Allardyce,London Stadium,62478.0,Peter Bankes,https://www.transfermarkt.co.uk/west-ham-united_leeds-united/index/spielbericht/3838611,West Ham United,Leeds United,3:1,domestic_league
3838612,GB1,2022,37. Matchday,2023-05-20,543,29,1,1,13.0,17.0,Julen Lopetegui,Sean Dyche,Molineux Stadium,31684.0,David Coote,https://www.transfermarkt.co.uk/wolverhampton-wanderers_everton-fc/index/spielbericht/3838612,Wolverhampton Wanderers,Everton FC,1:1,domestic_league
3838677,GB1,2022,31. Matchday,2023-04-16,379,11,2,2,15.0,1.0,David Moyes,Mikel Arteta,London Stadium,62475.0,David Coote,https://www.transfermarkt.co.uk/west-ham-united_arsenal-fc/index/spielbericht/3838677,West Ham United,Arsenal FC,2:2,domestic_league
3838700,GB1,2022,30. Matchday,2023-04-08,405,703,2,0,8.0,18.0,Unai Emery,Steve Cooper,Villa Park,42076.0,Anthony Taylor,https://www.transfermarkt.co.uk/aston-villa_nottingham-forest/index/spielbericht/3838700,Aston Villa,Nottingham Forest,2:0,domestic_league
3838730,GB1,2022,27. Matchday,2023-03-11,1003,631,1,3,17.0,10.0,Brendan Rodgers,Graham Potter,King Power Stadium,32170.0,Andre Marriner,https://www.transfermarkt.co.uk/leicester-city_chelsea-fc/index/spielbericht/3838730,Leicester City,Chelsea FC,1:3,domestic_league
3838792,GB1,2022,20. Matchday,2023-01-14,1148,989,2,0,8.0,17.0,Thomas Frank,Gary O'Neil,Brentford Community Stadium,17031.0,Jarred Gillett,https://www.transfermarkt.co.uk/brentford-fc_afc-bournemouth/index/spielbericht/3838792,Brentford FC,AFC Bournemouth,2:0,domestic_league
3839109,L1,2022,5. Matchday,2022-09-03,24,23826,4,0,10.0,11.0,Oliver Glasner,Domenico Tedesco,Commerzbank Arena,49700.0,Dr. Felix Brych,https://www.transfermarkt.co.uk/eintracht-frankfurt_rb-leipzig/index/spielbericht/3839109,Eintracht Frankfurt,RB Leipzig,4:0,domestic_league
3839111,L1,2022,5. Matchday,2022-09-03,80,86,0,2,18.0,8.0,Thomas Reis,Ole Werner,Vonovia Ruhrstadion,25800.0,Robert Schröder,https://www.transfermarkt.co.uk/vfl-bochum_sv-werder-bremen/index/spielbericht/3839111,VfL Bochum,SV Werder Bremen,0:2,domestic_league
3839121,L1,2022,6. Matchday,2022-09-10,33,80,3,1,12.0,18.0,Frank Kramer,Thomas Reis,Veltins-Arena,62041.0,Felix Zwayer,https://www.transfermarkt.co.uk/fc-schalke-04_vfl-bochum/index/spielbericht/3839121,FC Schalke 04,VfL Bochum,3:1,domestic_league
3839136,L1,2022,7. Matchday,2022-09-18,533,60,0,0,4.0,3.0,André Breitenreiter,Christian Streich,PreZero Arena,24233.0,Deniz Aytekin,https://www.transfermarkt.co.uk/tsg-1899-hoffenheim_sc-freiburg/index/spielbericht/3839136,TSG 1899 Hoffenheim,SC Freiburg,0:0,domestic_league
3839152,L1,2022,8. Matchday,2022-10-01,60,39,2,1,2.0,12.0,Christian Streich,Bo Svensson,Europa-Park Stadion,34700.0,Sven Jablonski,https://www.transfermarkt.co.uk/sc-freiburg_1-fsv-mainz-05/index/spielbericht/3839152,SC Freiburg,1.FSV Mainz 05,2:1,domestic_league
3839165,L1,2022,9. Matchday,2022-10-08,167,82,1,1,10.0,13.0,Enrico Maaßen,Niko Kovac,WWK ARENA,26220.0,Daniel Siebert,https://www.transfermarkt.co.uk/fc-augsburg_vfl-wolfsburg/index/spielbericht/3839165,FC Augsburg,VfL Wolfsburg,1:1,domestic_league
3839231,L1,2022,13. Matchday,2022-11-05,16,80,3,0,4.0,17.0,Edin Terzic,Thomas Letsch,SIGNAL IDUNA PARK,81365.0,Tobias Stieler,https://www.transfermarkt.co.uk/borussia-dortmund_vfl-bochum/index/spielbericht/3839231,Borussia Dortmund,VfL Bochum,3:0,domestic_league
3839283,L1,2022,16. Matchday,2023-01-21,80,44,3,1,14.0,17.0,Thomas Letsch,Sandro Schwarz,Vonovia Ruhrstadion,26000.0,Martin Petersen,https://www.transfermarkt.co.uk/vfl-bochum_hertha-bsc/index/spielbericht/3839283,VfL Bochum,Hertha BSC,3:1,domestic_league
3839312,L1,2022,18. Matchday,2023-01-28,27,24,1,1,1.0,6.0,Julian Nagelsmann,Oliver Glasner,Allianz Arena,75000.0,Sven Jablonski,https://www.transfermarkt.co.uk/bayern-munich_eintracht-frankfurt/index/spielbericht/3839312,Bayern Munich,Eintracht Frankfurt,1:1,domestic_league
3839332,L1,2022,19. Matchday,2023-02-04,3,23826,0,0,11.0,4.0,Steffen Baumgart,Marco Rose,RheinEnergieSTADION,49200.0,Martin Petersen,https://www.transfermarkt.co.uk/1-fc-koln_rb-leipzig/index/spielbericht/3839332,1.FC Köln,RB Leipzig,0:0,domestic_league
3839354,L1,2022,20. Matchday,2023-02-12,44,18,4,1,16.0,10.0,Sandro Schwarz,Daniel Farke,Olympiastadion Berlin,40973.0,Christian Dingert,https://www.transfermarkt.co.uk/hertha-bsc_borussia-monchengladbach/index/spielbericht/3839354,Hertha BSC,Borussia Mönchengladbach,4:1,domestic_league
3839368,L1,2022,21. Matchday,2023-02-19,89,33,0,0,3.0,18.0,Urs Fischer,Thomas Reis,Stadion An der Alten Försterei,22012.0,Tobias Reichel,https://www.transfermarkt.co.uk/1-fc-union-berlin_fc-schalke-04/index/spielbericht/3839368,1.FC Union Berlin,FC Schalke 04,0:0,domestic_league
3839566,L1,2022,33. Matchday,2023-05-19,60,82,2,0,5.0,7.0,Christian Streich,Niko Kovac,Europa-Park Stadion,33300.0,Bastian Dankert,https://www.transfermarkt.co.uk/sc-freiburg_vfl-wolfsburg/index/spielbericht/3839566,SC Freiburg,VfL Wolfsburg,2:0,domestic_league
3839568,L1,2022,33. Matchday,2023-05-20,533,89,4,2,13.0,4.0,Pellegrino Matarazzo,Urs Fischer,PreZero Arena,30150.0,Christian Dingert,https://www.transfermarkt.co.uk/tsg-1899-hoffenheim_1-fc-union-berlin/index/spielbericht/3839568,TSG 1899 Hoffenheim,1.FC Union Berlin,4:2,domestic_league
3839588,L1,2022,34. Matchday,2023-05-27,82,44,1,2,8.0,18.0,Niko Kovac,Pál Dárdai,Volkswagen Arena,26775.0,Benjamin Cortus,https://www.transfermarkt.co.uk/vfl-wolfsburg_hertha-bsc/index/spielbericht/3839588,VfL Wolfsburg,Hertha BSC,1:2,domestic_league
3839730,FR1,2022,1. Matchday,2022-08-07,1082,290,4,1,2.0,18.0,Paulo Fonseca,Jean-Marc Furlan,Decathlon Arena-Stade Pierre-Mauroy,32292.0,Eric Wattellier,https://www.transfermarkt.co.uk/losc-lille_aj-auxerre/index/spielbericht/3839730,LOSC Lille,AJ Auxerre,4:1,domestic_league
3839777,FR1,2022,2. Matchday,2022-09-07,1158,1041,3,1,2.0,8.0,Régis Le Bris,Peter Bosz,Stade du Moustoir,13685.0,Bastien Dechepy,https://www.transfermarkt.co.uk/fc-lorient_olympique-lyon/index/spielbericht/3839777,FC Lorient,Olympique Lyon,3:1,domestic_league
3840012,FR1,2022,6. Matchday,2022-09-04,417,162,0,1,16.0,10.0,Lucien Favre,Philippe Clement,Allianz Riviera,24125.0,Benoît Millot,https://www.transfermarkt.co.uk/ogc-nice_as-monaco/index/spielbericht/3840012,OGC Nice,AS Monaco,0:1,domestic_league
3840023,FR1,2022,7. Matchday,2022-09-09,826,1095,1,0,3.0,13.0,Franck Haise,Bruno Irles,Stade Bollaert-Delelis,37344.0,Hakim Ben El Hadj,https://www.transfermarkt.co.uk/rc-lens_estac-troyes/index/spielbericht/3840023,RC Lens,ESTAC Troyes,1:0,domestic_league
3840032,FR1,2022,8. Matchday,2022-09-18,417,1420,0,1,13.0,14.0,Lucien Favre,Gérald Baticle,Allianz Riviera,18545.0,Bastien Dechepy,https://www.transfermarkt.co.uk/ogc-nice_angers-sco/index/spielbericht/3840032,OGC Nice,Angers SCO,0:1,domestic_league
3840036,FR1,2022,8. Matchday,2022-09-18,1421,162,0,3,17.0,5.0,Óscar García,Philippe Clement,Stade Auguste-Delaune,10000.0,Marc Bollengier,https://www.transfermarkt.co.uk/stade-reims_as-monaco/index/spielbericht/3840036,Stade Reims,AS Monaco,0:3,domestic_league
3840045,FR1,2022,9. Matchday,2022-10-02,826,1041,1,0,4.0,7.0,Franck Haise,Peter Bosz,Stade Bollaert-Delelis,36674.0,Benoît Bastien,https://www.transfermarkt.co.uk/rc-lens_olympique-lyon/index/spielbericht/3840045,RC Lens,Olympique Lyon,1:0,domestic_league
3840051,FR1,2022,10. Matchday,2022-10-09,1082,826,1,0,7.0,4.0,Paulo Fonseca,Franck Haise,Decathlon Arena-Stade Pierre-Mauroy,48527.0,François Letexier,https://www.transfermarkt.co.uk/losc-lille_rc-lens/index/spielbericht/3840051,LOSC Lille,RC Lens,1:0,domestic_league
3840068,FR1,2022,11. Matchday,2022-10-16,1095,1147,1,1,12.0,18.0,Bruno Irles,Olivier Pantaloni,Stade de l'Aube,7731.0,Jérôme Brisard,https://www.transfermarkt.co.uk/estac-troyes_ac-ajaccio/index/spielbericht/3840068,ESTAC Troyes,AC Ajaccio,1:1,domestic_league
3840072,FR1,2022,12. Matchday,2022-10-23,1082,162,4,3,6.0,7.0,Paulo Fonseca,Philippe Clement,Decathlon Arena-Stade Pierre-Mauroy,35362.0,Willy Delajod,https://www.transfermarkt.co.uk/losc-lille_as-monaco/index/spielbericht/3840072,LOSC Lille,AS Monaco,4:3,domestic_league
3840110,FR1,2022,16. Matchday,2022-12-28,290,162,2,3,18.0,5.0,Christophe Pélissier,Philippe Clement,Stade de l'Abbé-Deschamps,16503.0,Marc Bollengier,https://www.transfermarkt.co.uk/aj-auxerre_as-monaco/index/spielbericht/3840110,AJ Auxerre,AS Monaco,2:3,domestic_league
3840124,FR1,2022,17. Matchday,2023-01-01,1041,3524,0,1,8.0,9.0,Laurent Blanc,Pascal Gastien,Groupama Stadium,30000.0,Stéphanie Frappart,https://www.transfermarkt.co.uk/olympique-lyon_clermont-foot-63/index/spielbericht/3840124,Olympique Lyon,Clermont Foot 63,0:1,domestic_league
3840140,FR1,2022,19. Matchday,2023-01-15,1420,3524,1,2,20.0,8.0,Abdel Bouhazama,Pascal Gastien,Stade Raymond Kopa,12160.0,Mathieu Vernice,https://www.transfermarkt.co.uk/angers-sco_clermont-foot-63/index/spielbericht/3840140,Angers SCO,Clermont Foot 63,1:2,domestic_league
3840145,FR1,2022,19. Matchday,2023-01-14,826,290,1,0,2.0,19.0,Franck Haise,Christophe Pélissier,Stade Bollaert-Delelis,38208.0,Willy Delajod,https://www.transfermarkt.co.uk/rc-lens_aj-auxerre/index/spielbericht/3840145,RC Lens,AJ Auxerre,1:0,domestic_league
3840146,FR1,2022,19. Matchday,2023-01-15,273,583,1,0,5.0,1.0,Bruno Génésio,Christophe Galtier,Roazhon Park,27566.0,Benoît Bastien,https://www.transfermarkt.co.uk/stade-rennais-fc_paris-saint-germain/index/spielbericht/3840146,Stade Rennais FC,Paris Saint-Germain,1:0,domestic_league
3840189,FR1,2022,24. Matchday,2023-02-17,290,1041,2,1,18.0,9.0,Christophe Pélissier,Laurent Blanc,Stade de l'Abbé-Deschamps,16396.0,Jérôme Brisard,https://www.transfermarkt.co.uk/aj-auxerre_olympique-lyon/index/spielbericht/3840189,AJ Auxerre,Olympique Lyon,2:1,domestic_league
3840231,FR1,2022,28. Matchday,2023-03-19,417,1158,1,1,7.0,8.0,Didier Digard,Régis Le Bris,Allianz Riviera,20762.0,Ruddy Buquet,https://www.transfermarkt.co.uk/ogc-nice_fc-lorient/index/spielbericht/3840231,OGC Nice,FC Lorient,1:1,domestic_league
3840274,FR1,2022,31. Matchday,2023-04-15,273,1421,3,0,6.0,8.0,Bruno Génésio,Will Still,Roazhon Park,27936.0,Jérémy Stinat,https://www.transfermarkt.co.uk/stade-rennais-fc_stade-reims/index/spielbericht/3840274,Stade Rennais FC,Stade Reims,3:0,domestic_league
3840428,FR1,2022,36. Matchday,2023-05-20,995,969,0,3,17.0,12.0,Pierre Aristouy,Michel Der Zakarian,Stade de la Beaujoire,30170.0,Ruddy Buquet,https://www.transfermarkt.co.uk/fc-nantes_montpellier-hsc/index/spielbericht/3840428,FC Nantes,Montpellier HSC,0:3,domestic_league
3840443,FR1,2022,37. Matchday,2023-05-27,273,162,2,0,5.0,6.0,Bruno Génésio,Philippe Clement,Roazhon Park,28344.0,Clément Turpin,https://www.transfermarkt.co.uk/stade-rennais-fc_as-monaco/index/spielbericht/3840443,Stade Rennais FC,AS Monaco,2:0,domestic_league
3844091,ES1,2022,1. Matchday,2022-08-13,940,714,2,2,9.0,8.0,Eduardo Coudet,Diego Martínez,Abanca Balaídos,13859.0,Miguel Ángel Ortiz Arias,https://www.transfermarkt.co.uk/celta-de-vigo_rcd-espanyol-barcelona/index/spielbericht/3844091,Celta de Vigo,RCD Espanyol Barcelona,2:2,domestic_league
3844549,ES1,2022,38. Matchday,2023-06-04,150,1049,1,1,6.0,14.0,Manuel Pellegrini,Rubén Baraja,Benito Villamarín,54087.0,Javier Alberola Rojas,https://www.transfermarkt.co.uk/real-betis-balompie_valencia-cf/index/spielbericht/3844549,Real Betis Balompié,Valencia CF,1:1,domestic_league
3844557,ES1,2022,38. Matchday,2023-06-04,331,12321,2,1,7.0,10.0,Jagoba Arrasate,Míchel,El Sadar,22128.0,Miguel Ángel Ortiz Arias,https://www.transfermarkt.co.uk/ca-osasuna_girona-fc/index/spielbericht/3844557,CA Osasuna,Girona FC,2:1,domestic_league
3844755,IT1,2022,2. Matchday,2022-08-20,410,380,0,0,13.0,12.0,Andrea Sottil,Davide Nicola,Dacia Arena,17054.0,Gianluca Aureliano,https://www.transfermarkt.co.uk/udinese-calcio_us-salernitana-1919/index/spielbericht/3844755,Udinese Calcio,US Salernitana 1919,0:0,domestic_league
3844775,IT1,2022,4. Matchday,2022-08-31,410,430,1,0,7.0,10.0,Andrea Sottil,Vincenzo Italiano,Dacia Arena,19684.0,Maurizio Mariani,https://www.transfermarkt.co.uk/udinese-calcio_acf-fiorentina/index/spielbericht/3844775,Udinese Calcio,ACF Fiorentina,1:0,domestic_league
3844781,IT1,2022,5. Matchday,2022-09-05,2919,800,0,2,19.0,1.0,Giovanni Stroppa,Gian Piero Gasperini,U-Power Stadium - Brianteo,11970.0,Juan Luca Sacchi,https://www.transfermarkt.co.uk/ac-monza_atalanta-bc/index/spielbericht/3844781,AC Monza,Atalanta BC,0:2,domestic_league
3844797,IT1,2022,7. Matchday,2022-09-18,2239,398,0,4,18.0,4.0,Massimiliano Alvini,Maurizio Sarri,Giovanni Zini,12991.0,Daniele Orsato,https://www.transfermarkt.co.uk/us-cremonese_ss-lazio/index/spielbericht/3844797,US Cremonese,SS Lazio,0:4,domestic_league
3844819,IT1,2022,9. Matchday,2022-10-08,5,506,2,0,3.0,18.0,Stefano Pioli,Massimiliano Allegri,Giuseppe Meazza,75530.0,Daniele Orsato,https://www.transfermarkt.co.uk/ac-milan_juventus-fc/index/spielbericht/3844819,AC Milan,Juventus FC,2:0,domestic_league
3844830,IT1,2022,10. Matchday,2022-10-16,398,410,0,0,5.0,6.0,Maurizio Sarri,Andrea Sottil,Olimpico di Roma,42500.0,Andrea Colombo,https://www.transfermarkt.co.uk/ss-lazio_udinese-calcio/index/spielbericht/3844830,SS Lazio,Udinese Calcio,0:0,domestic_league
3844851,IT1,2022,12. Matchday,2022-10-29,1005,506,0,1,17.0,13.0,Marco Baroni,Massimiliano Allegri,Ettore Giardiniero,25860.0,Daniele Chiffi,https://www.transfermarkt.co.uk/us-lecce_juventus-fc/index/spielbericht/3844851,US Lecce,Juventus FC,0:1,domestic_league
3844901,IT1,2022,17. Matchday,2023-01-08,5,12,2,2,2.0,6.0,Stefano Pioli,José Mourinho,Giuseppe Meazza,74103.0,Davide Massa,https://www.transfermarkt.co.uk/ac-milan_as-roma/index/spielbericht/3844901,AC Milan,AS Roma,2:2,domestic_league
3844918,IT1,2022,19. Matchday,2023-01-21,276,1005,2,0,18.0,14.0,Marco Zaffaroni,Marco Baroni,Marcantonio Bentegodi,19955.0,Federico La Penna,https://www.transfermarkt.co.uk/hellas-verona_us-lecce/index/spielbericht/3844918,Hellas Verona,US Lecce,2:0,domestic_league
3844924,IT1,2022,19. Matchday,2023-01-22,1038,410,0,1,19.0,8.0,Dejan Stanković,Andrea Sottil,Luigi Ferraris,18462.0,Maurizio Mariani,https://www.transfermarkt.co.uk/uc-sampdoria_udinese-calcio/index/spielbericht/3844924,UC Sampdoria,Udinese Calcio,0:1,domestic_league
3844938,IT1,2022,21. Matchday,2023-02-06,276,398,1,1,18.0,4.0,Marco Zaffaroni,Maurizio Sarri,Marcantonio Bentegodi,20329.0,Giovanni Ayroldi,https://www.transfermarkt.co.uk/hellas-verona_ss-lazio/index/spielbericht/3844938,Hellas Verona,SS Lazio,1:1,domestic_league
3844967,IT1,2022,24. Matchday,2023-02-28,2239,12,2,1,19.0,5.0,Davide Ballardini,José Mourinho,Giovanni Zini,11367.0,Marco Piccinini,https://www.transfermarkt.co.uk/us-cremonese_as-roma/index/spielbericht/3844967,US Cremonese,AS Roma,2:1,domestic_league
3844971,IT1,2022,24. Matchday,2023-02-27,398,1038,1,0,4.0,20.0,Maurizio Sarri,Dejan Stanković,Olimpico di Roma,35000.0,Andrea Colombo,https://www.transfermarkt.co.uk/ss-lazio_uc-sampdoria/index/spielbericht/3844971,SS Lazio,UC Sampdoria,1:0,domestic_league
